Using device: cuda
Train chunks: 80
Val chunks: 10
Test chunks: 10

Using FROBENIUS NORMALIZATION

============================================================
Training MLP Wide (v17 - Frobenius normalized)
Parameters: 5,288,352
Batch size: 64
============================================================

  chunk 63 final batch loss = 0.744649
  chunk 64 final batch loss = 0.761545
  chunk 65 final batch loss = 0.348275
  chunk 66 final batch loss = 0.611735
  chunk 67 final batch loss = 0.788562
  chunk 68 final batch loss = 0.384769
  chunk 69 final batch loss = 0.601665
  chunk 70 final batch loss = 0.255547
  chunk 71 final batch loss = 0.612322
  chunk 72 final batch loss = 0.706259
  chunk 73 final batch loss = 0.352605
  chunk 74 final batch loss = 0.502293
  chunk 75 final batch loss = 0.239434
  chunk 76 final batch loss = 0.238766
  chunk 77 final batch loss = 0.430304
  chunk 78 final batch loss = 0.751347
  chunk 79 final batch loss = 0.575754
Validation loss: 0.457002
No improvement for 10 epochs
Epoch 56
  chunk 0 final batch loss = 0.800233
  chunk 1 final batch loss = 0.775918
  chunk 2 final batch loss = 0.332170
  chunk 3 final batch loss = 0.277473
  chunk 4 final batch loss = 0.753744
  chunk 5 final batch loss = 0.551958
  chunk 6 final batch loss = 0.241422
  chunk 7 final batch loss = 0.392025
  chunk 8 final batch loss = 0.301037
  chunk 9 final batch loss = 0.584194
  chunk 10 final batch loss = 0.364684
  chunk 11 final batch loss = 0.811217
  chunk 12 final batch loss = 0.699245
  chunk 13 final batch loss = 0.710361
  chunk 14 final batch loss = 0.398280
  chunk 15 final batch loss = 0.263065
  chunk 16 final batch loss = 0.269039
  chunk 17 final batch loss = 0.347163
  chunk 18 final batch loss = 0.563581
  chunk 19 final batch loss = 0.263506
  chunk 20 final batch loss = 0.783131
  chunk 21 final batch loss = 0.613495
  chunk 22 final batch loss = 0.706071
  chunk 23 final batch loss = 0.555144
  chunk 24 final batch loss = 0.698628
  chunk 25 final batch loss = 0.286548
  chunk 26 final batch loss = 0.727694
  chunk 27 final batch loss = 0.240112
  chunk 28 final batch loss = 0.241351
  chunk 29 final batch loss = 0.742626
  chunk 30 final batch loss = 0.303082
  chunk 31 final batch loss = 0.274162
  chunk 32 final batch loss = 0.690321
  chunk 33 final batch loss = 0.262157
  chunk 34 final batch loss = 0.351807
  chunk 35 final batch loss = 0.782163
  chunk 36 final batch loss = 0.543801
  chunk 37 final batch loss = 0.452336
  chunk 38 final batch loss = 0.218975
  chunk 39 final batch loss = 0.805967
  chunk 40 final batch loss = 0.269672
  chunk 41 final batch loss = 0.568799
  chunk 42 final batch loss = 0.260544
  chunk 43 final batch loss = 0.789112
  chunk 44 final batch loss = 0.334860
  chunk 45 final batch loss = 0.718880
  chunk 46 final batch loss = 0.239611
  chunk 47 final batch loss = 0.249345
  chunk 48 final batch loss = 0.299558
  chunk 49 final batch loss = 0.701179
  chunk 50 final batch loss = 0.537449
  chunk 51 final batch loss = 0.278405
  chunk 52 final batch loss = 0.245634
  chunk 53 final batch loss = 0.429407
  chunk 54 final batch loss = 0.324279
  chunk 55 final batch loss = 0.245551
  chunk 56 final batch loss = 0.667775
  chunk 57 final batch loss = 0.755409
  chunk 58 final batch loss = 0.588953
  chunk 59 final batch loss = 0.250688
  chunk 60 final batch loss = 0.524844
  chunk 61 final batch loss = 0.308833
  chunk 62 final batch loss = 0.279893
  chunk 63 final batch loss = 0.747274
  chunk 64 final batch loss = 0.737878
  chunk 65 final batch loss = 0.349866
  chunk 66 final batch loss = 0.622635
  chunk 67 final batch loss = 0.767986
  chunk 68 final batch loss = 0.359940
  chunk 69 final batch loss = 0.549773
  chunk 70 final batch loss = 0.267054
  chunk 71 final batch loss = 0.538562
  chunk 72 final batch loss = 0.702059
  chunk 73 final batch loss = 0.350149
  chunk 74 final batch loss = 0.480266
  chunk 75 final batch loss = 0.260159
  chunk 76 final batch loss = 0.249958
  chunk 77 final batch loss = 0.373513
  chunk 78 final batch loss = 0.729623
  chunk 79 final batch loss = 0.536256
Validation loss: 0.458393
No improvement for 11 epochs
Epoch 57
  chunk 0 final batch loss = 0.785343
  chunk 1 final batch loss = 0.783535
  chunk 2 final batch loss = 0.360839
  chunk 3 final batch loss = 0.303727
  chunk 4 final batch loss = 0.691011
  chunk 5 final batch loss = 0.492565
  chunk 6 final batch loss = 0.261111
  chunk 7 final batch loss = 0.376496
  chunk 8 final batch loss = 0.316206
  chunk 9 final batch loss = 0.573846
  chunk 10 final batch loss = 0.377913
  chunk 11 final batch loss = 0.817165
  chunk 12 final batch loss = 0.675950
  chunk 13 final batch loss = 0.656876
  chunk 14 final batch loss = 0.381984
  chunk 15 final batch loss = 0.291460
  chunk 16 final batch loss = 0.288920
  chunk 17 final batch loss = 0.353811
  chunk 18 final batch loss = 0.592156
  chunk 19 final batch loss = 0.271933
  chunk 20 final batch loss = 0.758901
  chunk 21 final batch loss = 0.561126
  chunk 22 final batch loss = 0.739375
  chunk 23 final batch loss = 0.620343
  chunk 24 final batch loss = 0.736840
  chunk 25 final batch loss = 0.264321
  chunk 26 final batch loss = 0.754918
  chunk 27 final batch loss = 0.234654
  chunk 28 final batch loss = 0.245700
  chunk 29 final batch loss = 0.730356
  chunk 30 final batch loss = 0.284789
  chunk 31 final batch loss = 0.253317
  chunk 32 final batch loss = 0.666136
  chunk 33 final batch loss = 0.240534
  chunk 34 final batch loss = 0.342255
  chunk 35 final batch loss = 0.791230
  chunk 36 final batch loss = 0.554182
  chunk 37 final batch loss = 0.517654
  chunk 38 final batch loss = 0.264686
  chunk 39 final batch loss = 0.807538
  chunk 40 final batch loss = 0.259020
  chunk 41 final batch loss = 0.569142
  chunk 42 final batch loss = 0.247031
  chunk 43 final batch loss = 0.800958
  chunk 44 final batch loss = 0.314812
  chunk 45 final batch loss = 0.709583
  chunk 46 final batch loss = 0.233921
  chunk 47 final batch loss = 0.284375
  chunk 48 final batch loss = 0.271003
  chunk 49 final batch loss = 0.734824
  chunk 50 final batch loss = 0.536323
  chunk 51 final batch loss = 0.283812
  chunk 52 final batch loss = 0.237629
  chunk 53 final batch loss = 0.443765
  chunk 54 final batch loss = 0.312099
  chunk 55 final batch loss = 0.259281
  chunk 56 final batch loss = 0.687264
  chunk 57 final batch loss = 0.732912
  chunk 58 final batch loss = 0.525586
  chunk 59 final batch loss = 0.238009
  chunk 60 final batch loss = 0.547941
  chunk 61 final batch loss = 0.315628
  chunk 62 final batch loss = 0.283606
  chunk 63 final batch loss = 0.753697
  chunk 64 final batch loss = 0.752570
  chunk 65 final batch loss = 0.314969
  chunk 66 final batch loss = 0.608416
  chunk 67 final batch loss = 0.778352
  chunk 68 final batch loss = 0.375962
  chunk 69 final batch loss = 0.503521
  chunk 70 final batch loss = 0.215840
  chunk 71 final batch loss = 0.580508
  chunk 72 final batch loss = 0.649289
  chunk 73 final batch loss = 0.338353
  chunk 74 final batch loss = 0.469561
  chunk 75 final batch loss = 0.238978
  chunk 76 final batch loss = 0.232580
  chunk 77 final batch loss = 0.356864
  chunk 78 final batch loss = 0.747090
  chunk 79 final batch loss = 0.563889
Validation loss: 0.456580
No improvement for 12 epochs
Epoch 58
  chunk 0 final batch loss = 0.788650
  chunk 1 final batch loss = 0.749472
  chunk 2 final batch loss = 0.382526
  chunk 3 final batch loss = 0.297690
  chunk 4 final batch loss = 0.710728
  chunk 5 final batch loss = 0.457985
  chunk 6 final batch loss = 0.238528
  chunk 7 final batch loss = 0.409858
  chunk 8 final batch loss = 0.327213
  chunk 9 final batch loss = 0.581462
  chunk 10 final batch loss = 0.472335
  chunk 11 final batch loss = 0.826759
  chunk 12 final batch loss = 0.693376
  chunk 13 final batch loss = 0.693411
  chunk 14 final batch loss = 0.365334
  chunk 15 final batch loss = 0.275653
  chunk 16 final batch loss = 0.274979
  chunk 17 final batch loss = 0.353372
  chunk 18 final batch loss = 0.597594
  chunk 19 final batch loss = 0.266521
  chunk 20 final batch loss = 0.768110
  chunk 21 final batch loss = 0.608415
  chunk 22 final batch loss = 0.722361
  chunk 23 final batch loss = 0.541941
  chunk 24 final batch loss = 0.735305
  chunk 25 final batch loss = 0.294095
  chunk 26 final batch loss = 0.780082
  chunk 27 final batch loss = 0.209562
  chunk 28 final batch loss = 0.226535
  chunk 29 final batch loss = 0.763540
  chunk 30 final batch loss = 0.292160
  chunk 31 final batch loss = 0.294247
  chunk 32 final batch loss = 0.685787
  chunk 33 final batch loss = 0.249037
  chunk 34 final batch loss = 0.378758
  chunk 35 final batch loss = 0.779485
  chunk 36 final batch loss = 0.578165
  chunk 37 final batch loss = 0.459248
  chunk 38 final batch loss = 0.243748
  chunk 39 final batch loss = 0.800466
  chunk 40 final batch loss = 0.251926
  chunk 41 final batch loss = 0.560849
  chunk 42 final batch loss = 0.246531
  chunk 43 final batch loss = 0.801693
  chunk 44 final batch loss = 0.304046
  chunk 45 final batch loss = 0.773567
  chunk 46 final batch loss = 0.248144
  chunk 47 final batch loss = 0.259185
  chunk 48 final batch loss = 0.294439
  chunk 49 final batch loss = 0.747939
  chunk 50 final batch loss = 0.600897
  chunk 51 final batch loss = 0.304549
  chunk 52 final batch loss = 0.229371
  chunk 53 final batch loss = 0.453789
  chunk 54 final batch loss = 0.335779
  chunk 55 final batch loss = 0.260088
  chunk 56 final batch loss = 0.689136
  chunk 57 final batch loss = 0.744942
  chunk 58 final batch loss = 0.551831
  chunk 59 final batch loss = 0.258776
  chunk 60 final batch loss = 0.518906
  chunk 61 final batch loss = 0.298092
  chunk 62 final batch loss = 0.291520
  chunk 63 final batch loss = 0.780863
  chunk 64 final batch loss = 0.764165
  chunk 65 final batch loss = 0.332711
  chunk 66 final batch loss = 0.604892
  chunk 67 final batch loss = 0.774901
  chunk 68 final batch loss = 0.333193
  chunk 69 final batch loss = 0.519546
  chunk 70 final batch loss = 0.250909
  chunk 71 final batch loss = 0.518790
  chunk 72 final batch loss = 0.682516
  chunk 73 final batch loss = 0.323907
  chunk 74 final batch loss = 0.412095
  chunk 75 final batch loss = 0.257984
  chunk 76 final batch loss = 0.255981
  chunk 77 final batch loss = 0.389366
  chunk 78 final batch loss = 0.747124
  chunk 79 final batch loss = 0.569498
Validation loss: 0.457485
No improvement for 13 epochs
Epoch 59
  chunk 0 final batch loss = 0.800068
  chunk 1 final batch loss = 0.780895
  chunk 2 final batch loss = 0.330054
  chunk 3 final batch loss = 0.288261
  chunk 4 final batch loss = 0.734540
  chunk 5 final batch loss = 0.479355
  chunk 6 final batch loss = 0.252738
  chunk 7 final batch loss = 0.382816
  chunk 8 final batch loss = 0.323761
  chunk 9 final batch loss = 0.577749
  chunk 10 final batch loss = 0.408111
  chunk 11 final batch loss = 0.814356
  chunk 12 final batch loss = 0.688969
  chunk 13 final batch loss = 0.674341
  chunk 14 final batch loss = 0.358414
  chunk 15 final batch loss = 0.269855
  chunk 16 final batch loss = 0.287385
  chunk 17 final batch loss = 0.386206
  chunk 18 final batch loss = 0.593102
  chunk 19 final batch loss = 0.255151
  chunk 20 final batch loss = 0.764425
  chunk 21 final batch loss = 0.564411
  chunk 22 final batch loss = 0.730585
  chunk 23 final batch loss = 0.586280
  chunk 24 final batch loss = 0.728880
  chunk 25 final batch loss = 0.285984
  chunk 26 final batch loss = 0.772041
  chunk 27 final batch loss = 0.231770
  chunk 28 final batch loss = 0.236602
  chunk 29 final batch loss = 0.778792
  chunk 30 final batch loss = 0.295431
  chunk 31 final batch loss = 0.277396
  chunk 32 final batch loss = 0.718878
  chunk 33 final batch loss = 0.229172
  chunk 34 final batch loss = 0.401313
  chunk 35 final batch loss = 0.778527
  chunk 36 final batch loss = 0.588192
  chunk 37 final batch loss = 0.435062
  chunk 38 final batch loss = 0.261939
  chunk 39 final batch loss = 0.790863
  chunk 40 final batch loss = 0.266129
  chunk 41 final batch loss = 0.540184
  chunk 42 final batch loss = 0.261087
  chunk 43 final batch loss = 0.789864
  chunk 44 final batch loss = 0.319809
  chunk 45 final batch loss = 0.694567
  chunk 46 final batch loss = 0.240973
  chunk 47 final batch loss = 0.237235
  chunk 48 final batch loss = 0.306721
  chunk 49 final batch loss = 0.787469
  chunk 50 final batch loss = 0.511219
  chunk 51 final batch loss = 0.276479
  chunk 52 final batch loss = 0.252632
  chunk 53 final batch loss = 0.505202
  chunk 54 final batch loss = 0.335833
  chunk 55 final batch loss = 0.258356
  chunk 56 final batch loss = 0.693695
  chunk 57 final batch loss = 0.669080
  chunk 58 final batch loss = 0.554726
  chunk 59 final batch loss = 0.274330
  chunk 60 final batch loss = 0.573733
  chunk 61 final batch loss = 0.288934
  chunk 62 final batch loss = 0.289521
  chunk 63 final batch loss = 0.708203
  chunk 64 final batch loss = 0.695319
  chunk 65 final batch loss = 0.322287
  chunk 66 final batch loss = 0.585495
  chunk 67 final batch loss = 0.769055
  chunk 68 final batch loss = 0.372754
  chunk 69 final batch loss = 0.526201
  chunk 70 final batch loss = 0.260180
  chunk 71 final batch loss = 0.514555
  chunk 72 final batch loss = 0.675805
  chunk 73 final batch loss = 0.352125
  chunk 74 final batch loss = 0.486820
  chunk 75 final batch loss = 0.244205
  chunk 76 final batch loss = 0.246635
  chunk 77 final batch loss = 0.394773
  chunk 78 final batch loss = 0.737425
  chunk 79 final batch loss = 0.536645
Validation loss: 0.457783
No improvement for 14 epochs
Epoch 60
  chunk 0 final batch loss = 0.783348
  chunk 1 final batch loss = 0.768783
  chunk 2 final batch loss = 0.366404
  chunk 3 final batch loss = 0.294003
  chunk 4 final batch loss = 0.750246
  chunk 5 final batch loss = 0.462058
  chunk 6 final batch loss = 0.236474
  chunk 7 final batch loss = 0.412291
  chunk 8 final batch loss = 0.341683
  chunk 9 final batch loss = 0.614913
  chunk 10 final batch loss = 0.374417
  chunk 11 final batch loss = 0.817357
  chunk 12 final batch loss = 0.680298
  chunk 13 final batch loss = 0.646498
  chunk 14 final batch loss = 0.380816
  chunk 15 final batch loss = 0.288078
  chunk 16 final batch loss = 0.266968
  chunk 17 final batch loss = 0.339144
  chunk 18 final batch loss = 0.579442
  chunk 19 final batch loss = 0.268785
  chunk 20 final batch loss = 0.760814
  chunk 21 final batch loss = 0.551141
  chunk 22 final batch loss = 0.726936
  chunk 23 final batch loss = 0.522748
  chunk 24 final batch loss = 0.725961
  chunk 25 final batch loss = 0.270289
  chunk 26 final batch loss = 0.751949
  chunk 27 final batch loss = 0.222949
  chunk 28 final batch loss = 0.248773
  chunk 29 final batch loss = 0.729158
  chunk 30 final batch loss = 0.284573
  chunk 31 final batch loss = 0.273702
  chunk 32 final batch loss = 0.668701
  chunk 33 final batch loss = 0.221988
  chunk 34 final batch loss = 0.373711
  chunk 35 final batch loss = 0.772707
  chunk 36 final batch loss = 0.512353
  chunk 37 final batch loss = 0.452957
  chunk 38 final batch loss = 0.251516
  chunk 39 final batch loss = 0.790528
  chunk 40 final batch loss = 0.276215
  chunk 41 final batch loss = 0.543391
  chunk 42 final batch loss = 0.259891
  chunk 43 final batch loss = 0.769581
  chunk 44 final batch loss = 0.308198
  chunk 45 final batch loss = 0.742777
  chunk 46 final batch loss = 0.258890
  chunk 47 final batch loss = 0.250012
  chunk 48 final batch loss = 0.271805
  chunk 49 final batch loss = 0.723815
  chunk 50 final batch loss = 0.570365
  chunk 51 final batch loss = 0.308260
  chunk 52 final batch loss = 0.220027
  chunk 53 final batch loss = 0.526730
  chunk 54 final batch loss = 0.342120
  chunk 55 final batch loss = 0.264047
  chunk 56 final batch loss = 0.614145
  chunk 57 final batch loss = 0.710035
  chunk 58 final batch loss = 0.552792
  chunk 59 final batch loss = 0.247580
  chunk 60 final batch loss = 0.538812
  chunk 61 final batch loss = 0.285423
  chunk 62 final batch loss = 0.277291
  chunk 63 final batch loss = 0.744638
  chunk 64 final batch loss = 0.692438
  chunk 65 final batch loss = 0.326827
  chunk 66 final batch loss = 0.595411
  chunk 67 final batch loss = 0.782833
  chunk 68 final batch loss = 0.347101
  chunk 69 final batch loss = 0.608354
  chunk 70 final batch loss = 0.235871
  chunk 71 final batch loss = 0.611350
  chunk 72 final batch loss = 0.713129
  chunk 73 final batch loss = 0.320052
  chunk 74 final batch loss = 0.430799
  chunk 75 final batch loss = 0.231932
  chunk 76 final batch loss = 0.229293
  chunk 77 final batch loss = 0.445696
  chunk 78 final batch loss = 0.703469
  chunk 79 final batch loss = 0.545453
Validation loss: 0.457719
No improvement for 15 epochs

Early stopping after 60 epochs
