Using device: cuda
Train chunks: 80
Val chunks: 10
Test chunks: 10

Using STREAMING + FROBENIUS NORMALIZATION

============================================================
Training Transformer 8-qubit (v17 - Streaming + Frobenius)
Parameters: 1,611,072
Batch size: 8
============================================================

  batch 5800 loss = 0.817271
  batch 5900 loss = 0.833644
  batch 6000 loss = 0.839661
  batch 6100 loss = 0.865420
  batch 6200 loss = 0.762992
  batch 6300 loss = 0.934597
  batch 6400 loss = 0.932806
  batch 6500 loss = 0.931804
  batch 6600 loss = 0.916182
  batch 6700 loss = 0.917927
  batch 6800 loss = 0.935129
  batch 6900 loss = 0.924918
  batch 7000 loss = 0.933398
  batch 7100 loss = 0.931258
  batch 7200 loss = 0.687219
  batch 7300 loss = 0.920165
  batch 7400 loss = 0.931513
  batch 7500 loss = 0.922122
  batch 7600 loss = 0.803223
  batch 7700 loss = 0.763806
  batch 7800 loss = 0.792243
  batch 7900 loss = 0.928253
  batch 8000 loss = 0.923120
  batch 8100 loss = 0.821007
  batch 8200 loss = 0.734564
  batch 8300 loss = 0.911646
  batch 8400 loss = 0.795419
  batch 8500 loss = 0.757053
  batch 8600 loss = 0.794244
  batch 8700 loss = 0.927071
  batch 8800 loss = 0.935457
  batch 8900 loss = 0.807117
  batch 9000 loss = 0.819086
  batch 9100 loss = 0.910454
  batch 9200 loss = 0.870356
  batch 9300 loss = 0.928424
  batch 9400 loss = 0.747617
  batch 9500 loss = 0.750587
  batch 9600 loss = 0.852439
  batch 9700 loss = 0.936953
  batch 9800 loss = 0.785464
  batch 9900 loss = 0.896209
  batch 10000 loss = 0.865927
  Total batches: 10000, final loss = 0.865927
Validation loss: 0.877639
Saved BEST checkpoint
Epoch 34
  batch 100 loss = 0.937917
  batch 200 loss = 0.883546
  batch 300 loss = 0.940796
  batch 400 loss = 0.937890
  batch 500 loss = 0.933124
  batch 600 loss = 0.741587
  batch 700 loss = 0.917378
  batch 800 loss = 0.871701
  batch 900 loss = 0.910828
  batch 1000 loss = 0.905310
  batch 1100 loss = 0.803490
  batch 1200 loss = 0.929722
  batch 1300 loss = 0.870678
  batch 1400 loss = 0.919001
  batch 1500 loss = 0.920575
  batch 1600 loss = 0.803226
  batch 1700 loss = 0.785066
  batch 1800 loss = 0.921043
  batch 1900 loss = 0.791432
  batch 2000 loss = 0.787050
  batch 2100 loss = 0.823608
  batch 2200 loss = 0.887992
  batch 2300 loss = 0.793357
  batch 2400 loss = 0.933776
  batch 2500 loss = 0.938411
  batch 2600 loss = 0.933667
  batch 2700 loss = 0.912487
  batch 2800 loss = 0.802972
  batch 2900 loss = 0.791445
  batch 3000 loss = 0.792663
  batch 3100 loss = 0.934396
  batch 3200 loss = 0.921001
  batch 3300 loss = 0.915704
  batch 3400 loss = 0.910408
  batch 3500 loss = 0.913697
  batch 3600 loss = 0.853251
  batch 3700 loss = 0.922469
  batch 3800 loss = 0.768573
  batch 3900 loss = 0.813277
  batch 4000 loss = 0.755693
  batch 4100 loss = 0.866879
  batch 4200 loss = 0.738619
  batch 4300 loss = 0.821566
  batch 4400 loss = 0.757144
  batch 4500 loss = 0.734934
  batch 4600 loss = 0.924721
  batch 4700 loss = 0.936698
  batch 4800 loss = 0.777755
  batch 4900 loss = 0.906360
  batch 5000 loss = 0.921554
  batch 5100 loss = 0.761066
  batch 5200 loss = 0.929578
  batch 5300 loss = 0.909021
  batch 5400 loss = 0.939479
  batch 5500 loss = 0.935586
  batch 5600 loss = 0.903314
  batch 5700 loss = 0.862881
  batch 5800 loss = 0.731249
  batch 5900 loss = 0.859210
  batch 6000 loss = 0.882350
  batch 6100 loss = 0.825874
  batch 6200 loss = 0.925103
  batch 6300 loss = 0.778055
  batch 6400 loss = 0.933147
  batch 6500 loss = 0.929968
  batch 6600 loss = 0.814402
  batch 6700 loss = 0.840015
  batch 6800 loss = 0.802789
  batch 6900 loss = 0.778865
  batch 7000 loss = 0.754439
  batch 7100 loss = 0.815625
  batch 7200 loss = 0.930482
  batch 7300 loss = 0.791904
  batch 7400 loss = 0.819071
  batch 7500 loss = 0.858306
  batch 7600 loss = 0.920402
  batch 7700 loss = 0.927185
  batch 7800 loss = 0.854954
  batch 7900 loss = 0.804329
  batch 8000 loss = 0.760133
  batch 8100 loss = 0.737822
  batch 8200 loss = 0.939206
  batch 8300 loss = 0.914434
  batch 8400 loss = 0.935107
  batch 8500 loss = 0.937302
  batch 8600 loss = 0.857202
  batch 8700 loss = 0.801024
  batch 8800 loss = 0.866007
  batch 8900 loss = 0.926616
  batch 9000 loss = 0.925723
  batch 9100 loss = 0.825898
  batch 9200 loss = 0.780436
  batch 9300 loss = 0.765726
  batch 9400 loss = 0.880349
  batch 9500 loss = 0.836222
  batch 9600 loss = 0.764697
  batch 9700 loss = 0.931762
  batch 9800 loss = 0.738272
  batch 9900 loss = 0.781912
  batch 10000 loss = 0.844065
  Total batches: 10000, final loss = 0.844065
Validation loss: 0.876558
Saved BEST checkpoint
Epoch 35
  batch 100 loss = 0.934564
  batch 200 loss = 0.721421
  batch 300 loss = 0.917405
  batch 400 loss = 0.818741
  batch 500 loss = 0.771708
  batch 600 loss = 0.801339
  batch 700 loss = 0.929865
  batch 800 loss = 0.737241
  batch 900 loss = 0.761132
  batch 1000 loss = 0.774313
  batch 1100 loss = 0.915616
  batch 1200 loss = 0.915604
  batch 1300 loss = 0.929152
  batch 1400 loss = 0.756253
  batch 1500 loss = 0.782585
  batch 1600 loss = 0.827255
  batch 1700 loss = 0.793196
  batch 1800 loss = 0.927393
  batch 1900 loss = 0.762251
  batch 2000 loss = 0.773291
  batch 2100 loss = 0.854564
  batch 2200 loss = 0.815559
  batch 2300 loss = 0.928926
  batch 2400 loss = 0.889942
  batch 2500 loss = 0.884016
  batch 2600 loss = 0.921689
  batch 2700 loss = 0.934119
  batch 2800 loss = 0.929504
  batch 2900 loss = 0.931104
  batch 3000 loss = 0.929778
  batch 3100 loss = 0.900218
  batch 3200 loss = 0.894126
  batch 3300 loss = 0.912655
  batch 3400 loss = 0.942418
  batch 3500 loss = 0.920230
  batch 3600 loss = 0.808898
  batch 3700 loss = 0.897927
  batch 3800 loss = 0.852778
  batch 3900 loss = 0.934691
  batch 4000 loss = 0.935676
  batch 4100 loss = 0.939854
  batch 4200 loss = 0.937105
  batch 4300 loss = 0.741905
  batch 4400 loss = 0.796289
  batch 4500 loss = 0.767629
  batch 4600 loss = 0.763877
  batch 4700 loss = 0.821490
  batch 4800 loss = 0.867384
  batch 4900 loss = 0.866686
  batch 5000 loss = 0.881904
  batch 5100 loss = 0.733799
  batch 5200 loss = 0.922671
  batch 5300 loss = 0.881467
  batch 5400 loss = 0.885713
  batch 5500 loss = 0.887544
  batch 5600 loss = 0.817881
  batch 5700 loss = 0.785780
  batch 5800 loss = 0.843355
  batch 5900 loss = 0.771633
  batch 6000 loss = 0.788752
  batch 6100 loss = 0.905123
  batch 6200 loss = 0.735806
  batch 6300 loss = 0.936002
  batch 6400 loss = 0.933217
  batch 6500 loss = 0.930420
  batch 6600 loss = 0.809027
  batch 6700 loss = 0.908589
  batch 6800 loss = 0.935978
  batch 6900 loss = 0.857315
  batch 7000 loss = 0.809722
  batch 7100 loss = 0.898407
  batch 7200 loss = 0.861640
  batch 7300 loss = 0.766164
  batch 7400 loss = 0.931568
  batch 7500 loss = 0.930156
  batch 7600 loss = 0.775919
  batch 7700 loss = 0.731435
  batch 7800 loss = 0.932665
  batch 7900 loss = 0.929203
  batch 8000 loss = 0.934458
  batch 8100 loss = 0.897156
  batch 8200 loss = 0.877985
  batch 8300 loss = 0.699776
  batch 8400 loss = 0.785849
  batch 8500 loss = 0.751008
  batch 8600 loss = 0.792652
  batch 8700 loss = 0.924879
  batch 8800 loss = 0.920241
  batch 8900 loss = 0.933191
  batch 9000 loss = 0.926717
  batch 9100 loss = 0.851857
  batch 9200 loss = 0.769317
  batch 9300 loss = 0.908083
  batch 9400 loss = 0.805524
  batch 9500 loss = 0.782485
  batch 9600 loss = 0.859400
  batch 9700 loss = 0.759681
  batch 9800 loss = 0.852195
  batch 9900 loss = 0.750133
  batch 10000 loss = 0.781491
  Total batches: 10000, final loss = 0.781491
Validation loss: 0.881288
No improvement for 1 epochs
Epoch 36
  batch 100 loss = 0.902047
  batch 200 loss = 0.774827
  batch 300 loss = 0.880541
  batch 400 loss = 0.936349
  batch 500 loss = 0.938779
  batch 600 loss = 0.754383
  batch 700 loss = 0.752610
  batch 800 loss = 0.909957
  batch 900 loss = 0.927351
  batch 1000 loss = 0.929867
  batch 1100 loss = 0.791650
  batch 1200 loss = 0.936756
  batch 1300 loss = 0.800405
  batch 1400 loss = 0.763670
  batch 1500 loss = 0.832727
  batch 1600 loss = 0.931636
  batch 1700 loss = 0.896948
  batch 1800 loss = 0.930671
  batch 1900 loss = 0.878663
  batch 2000 loss = 0.885218
  batch 2100 loss = 0.937961
  batch 2200 loss = 0.710545
  batch 2300 loss = 0.774999
  batch 2400 loss = 0.863998
  batch 2500 loss = 0.873578
  batch 2600 loss = 0.716225
  batch 2700 loss = 0.749251
  batch 2800 loss = 0.765584
  batch 2900 loss = 0.934675
  batch 3000 loss = 0.935814
  batch 3100 loss = 0.925743
  batch 3200 loss = 0.919094
  batch 3300 loss = 0.752270
  batch 3400 loss = 0.929713
  batch 3500 loss = 0.921704
  batch 3600 loss = 0.909374
  batch 3700 loss = 0.769919
  batch 3800 loss = 0.857707
  batch 3900 loss = 0.895776
  batch 4000 loss = 0.855697
  batch 4100 loss = 0.908910
  batch 4200 loss = 0.741334
  batch 4300 loss = 0.778220
  batch 4400 loss = 0.773166
  batch 4500 loss = 0.820662
  batch 4600 loss = 0.930701
  batch 4700 loss = 0.929171
  batch 4800 loss = 0.929162
  batch 4900 loss = 0.757095
  batch 5000 loss = 0.811107
  batch 5100 loss = 0.847329
  batch 5200 loss = 0.848664
  batch 5300 loss = 0.907855
  batch 5400 loss = 0.789221
  batch 5500 loss = 0.729763
  batch 5600 loss = 0.929724
  batch 5700 loss = 0.936558
  batch 5800 loss = 0.932893
  batch 5900 loss = 0.782564
  batch 6000 loss = 0.817884
  batch 6100 loss = 0.810214
  batch 6200 loss = 0.934625
  batch 6300 loss = 0.790406
  batch 6400 loss = 0.863651
  batch 6500 loss = 0.877169
  batch 6600 loss = 0.837351
  batch 6700 loss = 0.934300
  batch 6800 loss = 0.827358
  batch 6900 loss = 0.934802
  batch 7000 loss = 0.931133
  batch 7100 loss = 0.842550
  batch 7200 loss = 0.876076
  batch 7300 loss = 0.809266
  batch 7400 loss = 0.916561
  batch 7500 loss = 0.929299
  batch 7600 loss = 0.783380
  batch 7700 loss = 0.930981
  batch 7800 loss = 0.864272
  batch 7900 loss = 0.788725
  batch 8000 loss = 0.749485
  batch 8100 loss = 0.875532
  batch 8200 loss = 0.920318
  batch 8300 loss = 0.937769
  batch 8400 loss = 0.843367
  batch 8500 loss = 0.862063
  batch 8600 loss = 0.746136
  batch 8700 loss = 0.860752
  batch 8800 loss = 0.815815
  batch 8900 loss = 0.931278
  batch 9000 loss = 0.934830
  batch 9100 loss = 0.786212
  batch 9200 loss = 0.929987
  batch 9300 loss = 0.854341
  batch 9400 loss = 0.929790
  batch 9500 loss = 0.925976
  batch 9600 loss = 0.769018
  batch 9700 loss = 0.854710
  batch 9800 loss = 0.792396
  batch 9900 loss = 0.773763
  batch 10000 loss = 0.777830
  Total batches: 10000, final loss = 0.777830
Validation loss: 0.881168
No improvement for 2 epochs
Epoch 37
  batch 100 loss = 0.759528
  batch 200 loss = 0.925235
  batch 300 loss = 0.895925
  batch 400 loss = 0.779849
  batch 500 loss = 0.834132
  batch 600 loss = 0.934129
  batch 700 loss = 0.922085
  batch 800 loss = 0.747054
  batch 900 loss = 0.886436
  batch 1000 loss = 0.857017
  batch 1100 loss = 0.930251
  batch 1200 loss = 0.802029
  batch 1300 loss = 0.882226
  batch 1400 loss = 0.818773
  batch 1500 loss = 0.777925
  batch 1600 loss = 0.926217
  batch 1700 loss = 0.815627
  batch 1800 loss = 0.825710
  batch 1900 loss = 0.737445
  batch 2000 loss = 0.706468
  batch 2100 loss = 0.930116
  batch 2200 loss = 0.833576
  batch 2300 loss = 0.844791
  batch 2400 loss = 0.918036
  batch 2500 loss = 0.927215
  batch 2600 loss = 0.870781
  batch 2700 loss = 0.923113
  batch 2800 loss = 0.736786
  batch 2900 loss = 0.756778
  batch 3000 loss = 0.768349
  batch 3100 loss = 0.916314
  batch 3200 loss = 0.758230
  batch 3300 loss = 0.929764
  batch 3400 loss = 0.691378
  batch 3500 loss = 0.794540
  batch 3600 loss = 0.716702
  batch 3700 loss = 0.822158
  batch 3800 loss = 0.773369
  batch 3900 loss = 0.940109
  batch 4000 loss = 0.936602
  batch 4100 loss = 0.831513
  batch 4200 loss = 0.936140
  batch 4300 loss = 0.785412
  batch 4400 loss = 0.936522
  batch 4500 loss = 0.924501
  batch 4600 loss = 0.797163
  batch 4700 loss = 0.892496
  batch 4800 loss = 0.734439
  batch 4900 loss = 0.925763
  batch 5000 loss = 0.910348
  batch 5100 loss = 0.938794
  batch 5200 loss = 0.825731
  batch 5300 loss = 0.830998
  batch 5400 loss = 0.927165
  batch 5500 loss = 0.899099
  batch 5600 loss = 0.936992
  batch 5700 loss = 0.932403
  batch 5800 loss = 0.879791
  batch 5900 loss = 0.797385
  batch 6000 loss = 0.814919
  batch 6100 loss = 0.872547
  batch 6200 loss = 0.907858
  batch 6300 loss = 0.894728
  batch 6400 loss = 0.936371
  batch 6500 loss = 0.931290
  batch 6600 loss = 0.714288
  batch 6700 loss = 0.746319
  batch 6800 loss = 0.726362
  batch 6900 loss = 0.791940
  batch 7000 loss = 0.763231
  batch 7100 loss = 0.844589
  batch 7200 loss = 0.764801
  batch 7300 loss = 0.933135
  batch 7400 loss = 0.834128
  batch 7500 loss = 0.867570
  batch 7600 loss = 0.791757
  batch 7700 loss = 0.783133
  batch 7800 loss = 0.771916
  batch 7900 loss = 0.932904
  batch 8000 loss = 0.936794
  batch 8100 loss = 0.909407
  batch 8200 loss = 0.790718
  batch 8300 loss = 0.894543
  batch 8400 loss = 0.788821
  batch 8500 loss = 0.760903
  batch 8600 loss = 0.856335
  batch 8700 loss = 0.897078
  batch 8800 loss = 0.921350
  batch 8900 loss = 0.935915
  batch 9000 loss = 0.933837
  batch 9100 loss = 0.860748
  batch 9200 loss = 0.792972
  batch 9300 loss = 0.876302
  batch 9400 loss = 0.932633
  batch 9500 loss = 0.930193
  batch 9600 loss = 0.923215
  batch 9700 loss = 0.931957
  batch 9800 loss = 0.780049
  batch 9900 loss = 0.917937
  batch 10000 loss = 0.929159
  Total batches: 10000, final loss = 0.929159
Validation loss: 0.878221
No improvement for 3 epochs
Epoch 38
  batch 100 loss = 0.799476
  batch 200 loss = 0.781839
  batch 300 loss = 0.764301
  batch 400 loss = 0.911397
  batch 500 loss = 0.933789
  batch 600 loss = 0.882598
  batch 700 loss = 0.915518
  batch 800 loss = 0.810522
  batch 900 loss = 0.807038
  batch 1000 loss = 0.846393
  batch 1100 loss = 0.878392
  batch 1200 loss = 0.735624
  batch 1300 loss = 0.909928
  batch 1400 loss = 0.858554
  batch 1500 loss = 0.840968
  batch 1600 loss = 0.727935
  batch 1700 loss = 0.936165
  batch 1800 loss = 0.924447
  batch 1900 loss = 0.772260
  batch 2000 loss = 0.739554
  batch 2100 loss = 0.785400
  batch 2200 loss = 0.725014
  batch 2300 loss = 0.837472
  batch 2400 loss = 0.763803
  batch 2500 loss = 0.722470
  batch 2600 loss = 0.929842
  batch 2700 loss = 0.819826
  batch 2800 loss = 0.819806
  batch 2900 loss = 0.784231
  batch 3000 loss = 0.828969
  batch 3100 loss = 0.842502
  batch 3200 loss = 0.887082
  batch 3300 loss = 0.929670
  batch 3400 loss = 0.854648
  batch 3500 loss = 0.834233
  batch 3600 loss = 0.917301
  batch 3700 loss = 0.927754
  batch 3800 loss = 0.789719
  batch 3900 loss = 0.930023
  batch 4000 loss = 0.933790
  batch 4100 loss = 0.770885
  batch 4200 loss = 0.772138
  batch 4300 loss = 0.775903
  batch 4400 loss = 0.937060
  batch 4500 loss = 0.937551
  batch 4600 loss = 0.924123
  batch 4700 loss = 0.928773
  batch 4800 loss = 0.759593
  batch 4900 loss = 0.935420
  batch 5000 loss = 0.937243
  batch 5100 loss = 0.931331
  batch 5200 loss = 0.763594
  batch 5300 loss = 0.850992
  batch 5400 loss = 0.762174
  batch 5500 loss = 0.743639
  batch 5600 loss = 0.889136
  batch 5700 loss = 0.936052
  batch 5800 loss = 0.732106
  batch 5900 loss = 0.934911
  batch 6000 loss = 0.941667
  batch 6100 loss = 0.791830
  batch 6200 loss = 0.762647
  batch 6300 loss = 0.924090
  batch 6400 loss = 0.786292
  batch 6500 loss = 0.802631
  batch 6600 loss = 0.937537
  batch 6700 loss = 0.898367
  batch 6800 loss = 0.794169
  batch 6900 loss = 0.937035
  batch 7000 loss = 0.937292
  batch 7100 loss = 0.934968
  batch 7200 loss = 0.919502
  batch 7300 loss = 0.921441
  batch 7400 loss = 0.929748
  batch 7500 loss = 0.919718
  batch 7600 loss = 0.854306
  batch 7700 loss = 0.906034
  batch 7800 loss = 0.931521
  batch 7900 loss = 0.788070
  batch 8000 loss = 0.784130
  batch 8100 loss = 0.819589
  batch 8200 loss = 0.856299
  batch 8300 loss = 0.925169
  batch 8400 loss = 0.810099
  batch 8500 loss = 0.768763
  batch 8600 loss = 0.843398
  batch 8700 loss = 0.938873
  batch 8800 loss = 0.817989
  batch 8900 loss = 0.879061
  batch 9000 loss = 0.884374
  batch 9100 loss = 0.764425
  batch 9200 loss = 0.898134
  batch 9300 loss = 0.830812
  batch 9400 loss = 0.753962
  batch 9500 loss = 0.834811
  batch 9600 loss = 0.782822
  batch 9700 loss = 0.827901
  batch 9800 loss = 0.936996
  batch 9900 loss = 0.924775
  batch 10000 loss = 0.918638
  Total batches: 10000, final loss = 0.918638
Validation loss: 0.877050
No improvement for 4 epochs
Epoch 39
  batch 100 loss = 0.934044
  batch 200 loss = 0.936907
  batch 300 loss = 0.917863
  batch 400 loss = 0.832348
  batch 500 loss = 0.837892
  batch 600 loss = 0.710598
  batch 700 loss = 0.931520
  batch 800 loss = 0.769738
  batch 900 loss = 0.718100
  batch 1000 loss = 0.780985
  batch 1100 loss = 0.834553
  batch 1200 loss = 0.862122
  batch 1300 loss = 0.789598
  batch 1400 loss = 0.718430
  batch 1500 loss = 0.782858
  batch 1600 loss = 0.786743
  batch 1700 loss = 0.924558
  batch 1800 loss = 0.850290
  batch 1900 loss = 0.936634
  batch 2000 loss = 0.930556
  batch 2100 loss = 0.804120
  batch 2200 loss = 0.937280
  batch 2300 loss = 0.721535
  batch 2400 loss = 0.918185
  batch 2500 loss = 0.914597
  batch 2600 loss = 0.753695
  batch 2700 loss = 0.793127
  batch 2800 loss = 0.775712
  batch 2900 loss = 0.796655
  batch 3000 loss = 0.791237
  batch 3100 loss = 0.920734
  batch 3200 loss = 0.759419
  batch 3300 loss = 0.917946
  batch 3400 loss = 0.894929
  batch 3500 loss = 0.864738
  batch 3600 loss = 0.937211
  batch 3700 loss = 0.755346
  batch 3800 loss = 0.704369
  batch 3900 loss = 0.881035
  batch 4000 loss = 0.821451
  batch 4100 loss = 0.931711
  batch 4200 loss = 0.797762
  batch 4300 loss = 0.923605
  batch 4400 loss = 0.903214
  batch 4500 loss = 0.915082
  batch 4600 loss = 0.857942
  batch 4700 loss = 0.930669
  batch 4800 loss = 0.933895
  batch 4900 loss = 0.908326
  batch 5000 loss = 0.919826
  batch 5100 loss = 0.743001
  batch 5200 loss = 0.764207
  batch 5300 loss = 0.925150
  batch 5400 loss = 0.716782
  batch 5500 loss = 0.724506
  batch 5600 loss = 0.930847
  batch 5700 loss = 0.836800
  batch 5800 loss = 0.921998
  batch 5900 loss = 0.776633
  batch 6000 loss = 0.779145
  batch 6100 loss = 0.806632
  batch 6200 loss = 0.831100
  batch 6300 loss = 0.917168
  batch 6400 loss = 0.793604
  batch 6500 loss = 0.794511
  batch 6600 loss = 0.876801
  batch 6700 loss = 0.734787
  batch 6800 loss = 0.775951
  batch 6900 loss = 0.809475
  batch 7000 loss = 0.796011
  batch 7100 loss = 0.813789
  batch 7200 loss = 0.793180
  batch 7300 loss = 0.817584
  batch 7400 loss = 0.877960
  batch 7500 loss = 0.843031
  batch 7600 loss = 0.850331
  batch 7700 loss = 0.917747
  batch 7800 loss = 0.919950
  batch 7900 loss = 0.871202
  batch 8000 loss = 0.897581
  batch 8100 loss = 0.858181
  batch 8200 loss = 0.857412
  batch 8300 loss = 0.927300
  batch 8400 loss = 0.939830
  batch 8500 loss = 0.938694
  batch 8600 loss = 0.775033
  batch 8700 loss = 0.872713
  batch 8800 loss = 0.937752
  batch 8900 loss = 0.929214
  batch 9000 loss = 0.937468
  batch 9100 loss = 0.917610
  batch 9200 loss = 0.871022
  batch 9300 loss = 0.936498
  batch 9400 loss = 0.922182
  batch 9500 loss = 0.916623
  batch 9600 loss = 0.938349
  batch 9700 loss = 0.762601
  batch 9800 loss = 0.812893
  batch 9900 loss = 0.772127
  batch 10000 loss = 0.781015
  Total batches: 10000, final loss = 0.781015
Validation loss: 0.879585
No improvement for 5 epochs
Epoch 40
  batch 100 loss = 0.743291
  batch 200 loss = 0.886375
  batch 300 loss = 0.833496
  batch 400 loss = 0.913908
  batch 500 loss = 0.919612
  batch 600 loss = 0.927907
  batch 700 loss = 0.901636
  batch 800 loss = 0.927188
  batch 900 loss = 0.860534
  batch 1000 loss = 0.876594
  batch 1100 loss = 0.772553
  batch 1200 loss = 0.919480
