Using device: cuda
Train chunks: 80
Val chunks: 10
Test chunks: 10

Using FROBENIUS NORMALIZATION

============================================================
Training MLP Deep (v17 - Frobenius normalized)
Parameters: 2,152,800
Batch size: 64
============================================================

  chunk 55 final batch loss = 0.296120
  chunk 56 final batch loss = 0.754799
  chunk 57 final batch loss = 0.791145
  chunk 58 final batch loss = 0.693904
  chunk 59 final batch loss = 0.269029
  chunk 60 final batch loss = 0.711977
  chunk 61 final batch loss = 0.352755
  chunk 62 final batch loss = 0.323200
  chunk 63 final batch loss = 0.788733
  chunk 64 final batch loss = 0.793704
  chunk 65 final batch loss = 0.396873
  chunk 66 final batch loss = 0.694674
  chunk 67 final batch loss = 0.804673
  chunk 68 final batch loss = 0.477909
  chunk 69 final batch loss = 0.664373
  chunk 70 final batch loss = 0.265692
  chunk 71 final batch loss = 0.701425
  chunk 72 final batch loss = 0.743830
  chunk 73 final batch loss = 0.452362
  chunk 74 final batch loss = 0.587107
  chunk 75 final batch loss = 0.290703
  chunk 76 final batch loss = 0.249448
  chunk 77 final batch loss = 0.440351
  chunk 78 final batch loss = 0.803799
  chunk 79 final batch loss = 0.645773
Validation loss: 0.497162
No improvement for 1 epochs
Epoch 10
  chunk 0 final batch loss = 0.793802
  chunk 1 final batch loss = 0.804124
  chunk 2 final batch loss = 0.486762
  chunk 3 final batch loss = 0.334341
  chunk 4 final batch loss = 0.759273
  chunk 5 final batch loss = 0.579328
  chunk 6 final batch loss = 0.265144
  chunk 7 final batch loss = 0.508727
  chunk 8 final batch loss = 0.353584
  chunk 9 final batch loss = 0.646890
  chunk 10 final batch loss = 0.465078
  chunk 11 final batch loss = 0.822734
  chunk 12 final batch loss = 0.748027
  chunk 13 final batch loss = 0.762166
  chunk 14 final batch loss = 0.457274
  chunk 15 final batch loss = 0.338988
  chunk 16 final batch loss = 0.364991
  chunk 17 final batch loss = 0.463796
  chunk 18 final batch loss = 0.673163
  chunk 19 final batch loss = 0.286349
  chunk 20 final batch loss = 0.812812
  chunk 21 final batch loss = 0.690457
  chunk 22 final batch loss = 0.770246
  chunk 23 final batch loss = 0.723686
  chunk 24 final batch loss = 0.789891
  chunk 25 final batch loss = 0.337643
  chunk 26 final batch loss = 0.804736
  chunk 27 final batch loss = 0.249176
  chunk 28 final batch loss = 0.258404
  chunk 29 final batch loss = 0.803888
  chunk 30 final batch loss = 0.329765
  chunk 31 final batch loss = 0.311098
  chunk 32 final batch loss = 0.723271
  chunk 33 final batch loss = 0.280488
  chunk 34 final batch loss = 0.379076
  chunk 35 final batch loss = 0.804876
  chunk 36 final batch loss = 0.708751
  chunk 37 final batch loss = 0.551630
  chunk 38 final batch loss = 0.271779
  chunk 39 final batch loss = 0.822318
  chunk 40 final batch loss = 0.287102
  chunk 41 final batch loss = 0.668575
  chunk 42 final batch loss = 0.294446
  chunk 43 final batch loss = 0.798765
  chunk 44 final batch loss = 0.391080
  chunk 45 final batch loss = 0.796429
  chunk 46 final batch loss = 0.286868
  chunk 47 final batch loss = 0.254524
  chunk 48 final batch loss = 0.305055
  chunk 49 final batch loss = 0.818171
  chunk 50 final batch loss = 0.705526
  chunk 51 final batch loss = 0.320467
  chunk 52 final batch loss = 0.251032
  chunk 53 final batch loss = 0.577286
  chunk 54 final batch loss = 0.373711
  chunk 55 final batch loss = 0.304542
  chunk 56 final batch loss = 0.746082
  chunk 57 final batch loss = 0.752449
  chunk 58 final batch loss = 0.678273
  chunk 59 final batch loss = 0.278387
  chunk 60 final batch loss = 0.675292
  chunk 61 final batch loss = 0.342121
  chunk 62 final batch loss = 0.297392
  chunk 63 final batch loss = 0.779787
  chunk 64 final batch loss = 0.792882
  chunk 65 final batch loss = 0.377967
  chunk 66 final batch loss = 0.659020
  chunk 67 final batch loss = 0.798188
  chunk 68 final batch loss = 0.461580
  chunk 69 final batch loss = 0.699352
  chunk 70 final batch loss = 0.270370
  chunk 71 final batch loss = 0.689513
  chunk 72 final batch loss = 0.742826
  chunk 73 final batch loss = 0.437730
  chunk 74 final batch loss = 0.539910
  chunk 75 final batch loss = 0.280440
  chunk 76 final batch loss = 0.245309
  chunk 77 final batch loss = 0.482477
  chunk 78 final batch loss = 0.786690
  chunk 79 final batch loss = 0.645867
Validation loss: 0.493512
Saved BEST checkpoint
Epoch 11
  chunk 0 final batch loss = 0.803924
  chunk 1 final batch loss = 0.799581
  chunk 2 final batch loss = 0.462111
  chunk 3 final batch loss = 0.347165
  chunk 4 final batch loss = 0.766412
  chunk 5 final batch loss = 0.584303
  chunk 6 final batch loss = 0.255440
  chunk 7 final batch loss = 0.448442
  chunk 8 final batch loss = 0.377338
  chunk 9 final batch loss = 0.656529
  chunk 10 final batch loss = 0.437660
  chunk 11 final batch loss = 0.826335
  chunk 12 final batch loss = 0.736813
  chunk 13 final batch loss = 0.731321
  chunk 14 final batch loss = 0.501266
  chunk 15 final batch loss = 0.343757
  chunk 16 final batch loss = 0.333630
  chunk 17 final batch loss = 0.437906
  chunk 18 final batch loss = 0.678811
  chunk 19 final batch loss = 0.304203
  chunk 20 final batch loss = 0.797981
  chunk 21 final batch loss = 0.675762
  chunk 22 final batch loss = 0.806655
  chunk 23 final batch loss = 0.739763
  chunk 24 final batch loss = 0.806873
  chunk 25 final batch loss = 0.338523
  chunk 26 final batch loss = 0.796903
  chunk 27 final batch loss = 0.228661
  chunk 28 final batch loss = 0.279525
  chunk 29 final batch loss = 0.795707
  chunk 30 final batch loss = 0.343611
  chunk 31 final batch loss = 0.301668
  chunk 32 final batch loss = 0.703953
  chunk 33 final batch loss = 0.285454
  chunk 34 final batch loss = 0.447633
  chunk 35 final batch loss = 0.808272
  chunk 36 final batch loss = 0.723121
  chunk 37 final batch loss = 0.560186
  chunk 38 final batch loss = 0.281984
  chunk 39 final batch loss = 0.823688
  chunk 40 final batch loss = 0.296303
  chunk 41 final batch loss = 0.649846
  chunk 42 final batch loss = 0.310670
  chunk 43 final batch loss = 0.806555
  chunk 44 final batch loss = 0.397727
  chunk 45 final batch loss = 0.773775
  chunk 46 final batch loss = 0.272926
  chunk 47 final batch loss = 0.276807
  chunk 48 final batch loss = 0.312408
  chunk 49 final batch loss = 0.801004
  chunk 50 final batch loss = 0.715837
  chunk 51 final batch loss = 0.344165
  chunk 52 final batch loss = 0.282276
  chunk 53 final batch loss = 0.543666
  chunk 54 final batch loss = 0.345394
  chunk 55 final batch loss = 0.294778
  chunk 56 final batch loss = 0.744137
  chunk 57 final batch loss = 0.775022
  chunk 58 final batch loss = 0.735525
  chunk 59 final batch loss = 0.316312
  chunk 60 final batch loss = 0.710158
  chunk 61 final batch loss = 0.362885
  chunk 62 final batch loss = 0.349280
  chunk 63 final batch loss = 0.786195
  chunk 64 final batch loss = 0.790610
  chunk 65 final batch loss = 0.411541
  chunk 66 final batch loss = 0.693547
  chunk 67 final batch loss = 0.802671
  chunk 68 final batch loss = 0.450209
  chunk 69 final batch loss = 0.657170
  chunk 70 final batch loss = 0.275157
  chunk 71 final batch loss = 0.738514
  chunk 72 final batch loss = 0.750631
  chunk 73 final batch loss = 0.457774
  chunk 74 final batch loss = 0.571805
  chunk 75 final batch loss = 0.280313
  chunk 76 final batch loss = 0.265093
  chunk 77 final batch loss = 0.451766
  chunk 78 final batch loss = 0.782321
  chunk 79 final batch loss = 0.641349
Validation loss: 0.487395
Saved BEST checkpoint
Epoch 12
  chunk 0 final batch loss = 0.805837
  chunk 1 final batch loss = 0.798226
  chunk 2 final batch loss = 0.486212
  chunk 3 final batch loss = 0.328214
  chunk 4 final batch loss = 0.776260
  chunk 5 final batch loss = 0.529249
  chunk 6 final batch loss = 0.263877
  chunk 7 final batch loss = 0.471361
  chunk 8 final batch loss = 0.400269
  chunk 9 final batch loss = 0.663626
  chunk 10 final batch loss = 0.473640
  chunk 11 final batch loss = 0.821166
  chunk 12 final batch loss = 0.747209
  chunk 13 final batch loss = 0.734296
  chunk 14 final batch loss = 0.418860
  chunk 15 final batch loss = 0.321560
  chunk 16 final batch loss = 0.327959
  chunk 17 final batch loss = 0.451328
  chunk 18 final batch loss = 0.647653
  chunk 19 final batch loss = 0.303092
  chunk 20 final batch loss = 0.809823
  chunk 21 final batch loss = 0.691925
  chunk 22 final batch loss = 0.793459
  chunk 23 final batch loss = 0.718360
  chunk 24 final batch loss = 0.806643
  chunk 25 final batch loss = 0.325610
  chunk 26 final batch loss = 0.795618
  chunk 27 final batch loss = 0.245402
  chunk 28 final batch loss = 0.282578
  chunk 29 final batch loss = 0.807630
  chunk 30 final batch loss = 0.325814
  chunk 31 final batch loss = 0.284313
  chunk 32 final batch loss = 0.720252
  chunk 33 final batch loss = 0.283516
  chunk 34 final batch loss = 0.468708
  chunk 35 final batch loss = 0.802414
  chunk 36 final batch loss = 0.704747
  chunk 37 final batch loss = 0.491816
  chunk 38 final batch loss = 0.272672
  chunk 39 final batch loss = 0.818829
  chunk 40 final batch loss = 0.296273
  chunk 41 final batch loss = 0.667834
  chunk 42 final batch loss = 0.284173
  chunk 43 final batch loss = 0.806272
  chunk 44 final batch loss = 0.377670
  chunk 45 final batch loss = 0.751920
  chunk 46 final batch loss = 0.283447
  chunk 47 final batch loss = 0.265386
  chunk 48 final batch loss = 0.326487
  chunk 49 final batch loss = 0.818355
  chunk 50 final batch loss = 0.687865
  chunk 51 final batch loss = 0.322788
  chunk 52 final batch loss = 0.255422
  chunk 53 final batch loss = 0.525170
  chunk 54 final batch loss = 0.376777
  chunk 55 final batch loss = 0.292961
  chunk 56 final batch loss = 0.724867
  chunk 57 final batch loss = 0.779532
  chunk 58 final batch loss = 0.666736
  chunk 59 final batch loss = 0.301251
  chunk 60 final batch loss = 0.673331
  chunk 61 final batch loss = 0.342485
  chunk 62 final batch loss = 0.336822
  chunk 63 final batch loss = 0.792293
  chunk 64 final batch loss = 0.796679
  chunk 65 final batch loss = 0.374734
  chunk 66 final batch loss = 0.665774
  chunk 67 final batch loss = 0.800888
  chunk 68 final batch loss = 0.474235
  chunk 69 final batch loss = 0.671500
  chunk 70 final batch loss = 0.276391
  chunk 71 final batch loss = 0.688541
  chunk 72 final batch loss = 0.728999
  chunk 73 final batch loss = 0.466929
  chunk 74 final batch loss = 0.527285
  chunk 75 final batch loss = 0.281310
  chunk 76 final batch loss = 0.244439
  chunk 77 final batch loss = 0.414939
  chunk 78 final batch loss = 0.806391
  chunk 79 final batch loss = 0.650398
Validation loss: 0.485259
Saved BEST checkpoint
Epoch 13
  chunk 0 final batch loss = 0.798802
  chunk 1 final batch loss = 0.802506
  chunk 2 final batch loss = 0.482473
  chunk 3 final batch loss = 0.332484
  chunk 4 final batch loss = 0.765662
  chunk 5 final batch loss = 0.547859
  chunk 6 final batch loss = 0.242581
  chunk 7 final batch loss = 0.421358
  chunk 8 final batch loss = 0.392866
  chunk 9 final batch loss = 0.634185
  chunk 10 final batch loss = 0.460851
  chunk 11 final batch loss = 0.825049
  chunk 12 final batch loss = 0.745151
  chunk 13 final batch loss = 0.719025
  chunk 14 final batch loss = 0.451852
  chunk 15 final batch loss = 0.334182
  chunk 16 final batch loss = 0.342543
  chunk 17 final batch loss = 0.450427
  chunk 18 final batch loss = 0.653790
  chunk 19 final batch loss = 0.307337
  chunk 20 final batch loss = 0.809448
  chunk 21 final batch loss = 0.634810
  chunk 22 final batch loss = 0.769525
  chunk 23 final batch loss = 0.696283
  chunk 24 final batch loss = 0.789637
  chunk 25 final batch loss = 0.324016
  chunk 26 final batch loss = 0.801926
  chunk 27 final batch loss = 0.256663
  chunk 28 final batch loss = 0.283048
  chunk 29 final batch loss = 0.778350
  chunk 30 final batch loss = 0.297116
  chunk 31 final batch loss = 0.323262
  chunk 32 final batch loss = 0.756344
  chunk 33 final batch loss = 0.279324
  chunk 34 final batch loss = 0.489286
  chunk 35 final batch loss = 0.800167
  chunk 36 final batch loss = 0.725496
  chunk 37 final batch loss = 0.518244
  chunk 38 final batch loss = 0.279816
  chunk 39 final batch loss = 0.824472
  chunk 40 final batch loss = 0.265306
  chunk 41 final batch loss = 0.710303
  chunk 42 final batch loss = 0.270442
  chunk 43 final batch loss = 0.790377
  chunk 44 final batch loss = 0.364382
  chunk 45 final batch loss = 0.796020
  chunk 46 final batch loss = 0.267396
  chunk 47 final batch loss = 0.267124
  chunk 48 final batch loss = 0.289293
  chunk 49 final batch loss = 0.812464
  chunk 50 final batch loss = 0.636269
  chunk 51 final batch loss = 0.318238
  chunk 52 final batch loss = 0.260300
  chunk 53 final batch loss = 0.537744
  chunk 54 final batch loss = 0.361108
  chunk 55 final batch loss = 0.311815
  chunk 56 final batch loss = 0.740801
  chunk 57 final batch loss = 0.766956
  chunk 58 final batch loss = 0.668504
  chunk 59 final batch loss = 0.274971
  chunk 60 final batch loss = 0.671815
  chunk 61 final batch loss = 0.365135
  chunk 62 final batch loss = 0.336674
  chunk 63 final batch loss = 0.762008
  chunk 64 final batch loss = 0.780063
  chunk 65 final batch loss = 0.386512
  chunk 66 final batch loss = 0.640059
  chunk 67 final batch loss = 0.786312
  chunk 68 final batch loss = 0.482562
  chunk 69 final batch loss = 0.650076
  chunk 70 final batch loss = 0.275753
  chunk 71 final batch loss = 0.703063
  chunk 72 final batch loss = 0.747737
  chunk 73 final batch loss = 0.406948
  chunk 74 final batch loss = 0.549369
  chunk 75 final batch loss = 0.286363
  chunk 76 final batch loss = 0.218513
  chunk 77 final batch loss = 0.429585
  chunk 78 final batch loss = 0.761706
  chunk 79 final batch loss = 0.626719
Validation loss: 0.481677
Saved BEST checkpoint
Epoch 14
  chunk 0 final batch loss = 0.809007
  chunk 1 final batch loss = 0.790588
  chunk 2 final batch loss = 0.483787
  chunk 3 final batch loss = 0.349896
  chunk 4 final batch loss = 0.748604
  chunk 5 final batch loss = 0.589093
  chunk 6 final batch loss = 0.252065
  chunk 7 final batch loss = 0.442475
  chunk 8 final batch loss = 0.362987
  chunk 9 final batch loss = 0.639821
  chunk 10 final batch loss = 0.469845
  chunk 11 final batch loss = 0.835625
  chunk 12 final batch loss = 0.726724
  chunk 13 final batch loss = 0.710785
  chunk 14 final batch loss = 0.443563
  chunk 15 final batch loss = 0.328199
  chunk 16 final batch loss = 0.330747
  chunk 17 final batch loss = 0.472040
  chunk 18 final batch loss = 0.674627
  chunk 19 final batch loss = 0.280035
  chunk 20 final batch loss = 0.788190
  chunk 21 final batch loss = 0.650172
  chunk 22 final batch loss = 0.800267
  chunk 23 final batch loss = 0.700895
  chunk 24 final batch loss = 0.797210
  chunk 25 final batch loss = 0.340078
  chunk 26 final batch loss = 0.781574
  chunk 27 final batch loss = 0.259358
  chunk 28 final batch loss = 0.236392
  chunk 29 final batch loss = 0.776772
  chunk 30 final batch loss = 0.350278
  chunk 31 final batch loss = 0.329939
  chunk 32 final batch loss = 0.714078
  chunk 33 final batch loss = 0.271643
  chunk 34 final batch loss = 0.466299
  chunk 35 final batch loss = 0.797545
  chunk 36 final batch loss = 0.711561
  chunk 37 final batch loss = 0.550705
  chunk 38 final batch loss = 0.262849
  chunk 39 final batch loss = 0.830481
  chunk 40 final batch loss = 0.280136
  chunk 41 final batch loss = 0.652414
  chunk 42 final batch loss = 0.267535
  chunk 43 final batch loss = 0.801214
  chunk 44 final batch loss = 0.355531
  chunk 45 final batch loss = 0.751045
  chunk 46 final batch loss = 0.276815
  chunk 47 final batch loss = 0.287567
  chunk 48 final batch loss = 0.329241
  chunk 49 final batch loss = 0.810607
  chunk 50 final batch loss = 0.722462
  chunk 51 final batch loss = 0.333875
  chunk 52 final batch loss = 0.262212
  chunk 53 final batch loss = 0.532628
  chunk 54 final batch loss = 0.359844
  chunk 55 final batch loss = 0.276192
  chunk 56 final batch loss = 0.733592
  chunk 57 final batch loss = 0.748303
  chunk 58 final batch loss = 0.705283
  chunk 59 final batch loss = 0.281743
  chunk 60 final batch loss = 0.687529
  chunk 61 final batch loss = 0.339460
  chunk 62 final batch loss = 0.317273
  chunk 63 final batch loss = 0.782023
  chunk 64 final batch loss = 0.794126
  chunk 65 final batch loss = 0.382569
  chunk 66 final batch loss = 0.655587
  chunk 67 final batch loss = 0.800536
  chunk 68 final batch loss = 0.464028
  chunk 69 final batch loss = 0.658585
  chunk 70 final batch loss = 0.287087
  chunk 71 final batch loss = 0.672123
  chunk 72 final batch loss = 0.719281
  chunk 73 final batch loss = 0.439298
  chunk 74 final batch loss = 0.515071
  chunk 75 final batch loss = 0.272110
  chunk 76 final batch loss = 0.252023
  chunk 77 final batch loss = 0.420066
  chunk 78 final batch loss = 0.786621
  chunk 79 final batch loss = 0.582245
Validation loss: 0.479108
Saved BEST checkpoint
Epoch 15
  chunk 0 final batch loss = 0.801924
  chunk 1 final batch loss = 0.794069
  chunk 2 final batch loss = 0.479438
  chunk 3 final batch loss = 0.333413
  chunk 4 final batch loss = 0.772525
  chunk 5 final batch loss = 0.526813
  chunk 6 final batch loss = 0.248200
  chunk 7 final batch loss = 0.467992
  chunk 8 final batch loss = 0.367731
  chunk 9 final batch loss = 0.678561
  chunk 10 final batch loss = 0.454222
  chunk 11 final batch loss = 0.827287
  chunk 12 final batch loss = 0.728093
  chunk 13 final batch loss = 0.686973
